index,date_published,date_modified,source,sponsor,title
655,2020-10-23T21:09:33,2020-10-23T21:55:37,telegraaf,none,Rod Stewart probeert mishandelingszaak te schikken
656,2020-11-02T23:50:00,2020-11-03T07:10:33,telegraaf,none,’Zorg dat je op de radar komt’
657,2020-12-13T23:01:00,2020-12-13T23:01:00,telegraaf,none,Flink meer ziekteverzuim door coronastress
658,2020-09-07T21:50:00,2020-09-07T21:53:00,telegraaf,none,"US Open: Thiem treft De Minaur, dubbelspecialist Rojer naar halve finale"
659,2020-04-03T22:05:38,2020-04-04T08:42:09,telegraaf,none,Kickboksscheidsrechter (72) bijna weer uit ziekenhuis
660,2020-07-18T21:41:04,2020-07-18T21:43:22,telegraaf,none,Nederlandse broer en zus ontwerpen bruidsboeket Beatrice
661,2020-02-03T22:19:54,2020-02-04T00:02:53,telegraaf,none,Democraten sluiten slotpleidooi af met oproep veroordeling Trump
662,2020-05-19T22:01:08,2020-05-20T05:43:33,telegraaf,none,’Corona sprong mogelijk van nerts op mens in Nederland’
663,2020-02-20T22:45:00,2020-02-20T22:45:00,telegraaf,none,First Dates-Victor openhartig over eigen relatie
664,2020-06-11T21:00:00,2020-06-11T21:24:41,telegraaf,none,Leopold II wankel op sokkel
665,2020-06-14T22:01:00,2020-06-14T22:01:00,telegraaf,none,Daghoroscoop 15 juni
666,2020-03-04T23:01:00,2020-03-04T23:01:00,telegraaf,none,Daghoroscoop 5 maart
667,2020-02-04T23:50:00,2020-02-04T23:50:00,telegraaf,none,Spaarpotten raken overvol
668,2020-07-17T22:30:00,2020-07-18T15:08:54,telegraaf,none,Zorg om asielzoekers die in Nederland verdrinken
669,2020-05-05T22:01:00,2020-05-06T06:54:47,telegraaf,none,Eerste video call film: ’Lockdown’
670,2020-06-16T22:01:00,2020-06-16T22:01:00,telegraaf,none,Daghoroscoop 17 juni
671,2014-11-07T04:30:00,2016-01-06T12:25:11,telegraaf,none,Spek uit de oven
672,2020-07-07T22:01:00,2020-07-07T22:04:57,telegraaf,none,Grapperhaus is zich ’rot geschrokken’ van kinderporno
673,2020-12-16T23:30:00,2020-12-16T23:30:00,telegraaf,none,Bedrijven in nood mogen betalingsuitstel aanvragen
674,2020-12-17T22:29:00,2020-12-18T06:05:58,telegraaf,none,"FC Utrecht mist Paes door hersenschudding, ook Bergström aan kant"
675,2020-05-10T20:29:45,2020-05-10T20:33:19,telegraaf,none,Paul McCartney: ’Little Richard schreeuwde door mijn tienerjaren’
676,2020-10-04T22:24:20,2020-10-04T22:24:20,telegraaf,none,Lyon-directeur: ’Mogelijk dat Depay maandag bij Barcelona tekent’
677,2020-11-14T21:53:46,2020-11-14T21:54:12,telegraaf,none,Man doodt twee mensen op straat in Frankrijk
678,2020-11-09T23:01:00,2020-11-09T23:01:00,telegraaf,none,CNV: CO2-heffing kost duizenden banen
679,2020-08-18T21:05:23,2020-08-18T21:12:21,telegraaf,none,Noodbevel wegens rellen Kanaleneiland
680,2020-01-11T22:29:08,2020-01-13T08:07:47,telegraaf,none,’Ik vertrek’: handboeien in bed zorgen voor pret
681,2020-05-09T20:47:00,2020-05-09T20:47:20,telegraaf,none,Klopjacht op al eerder veroordeelde serieverkrachter Korfoe
682,2020-06-15T22:01:08,2020-06-15T22:01:08,telegraaf,none,Hard Rock Hotel Amsterdam American swingt
683,2020-06-23T22:01:00,2020-06-23T22:01:00,telegraaf,none,Daghoroscoop 24 juni
684,2020-11-11T23:00:00,2020-11-11T23:00:00,telegraaf,none,Daghoroscoop 12 november
685,2020-07-14T21:20:00,2020-07-14T21:45:07,telegraaf,none,Hakim Ziyech ziet moeizame zege Chelsea
686,2020-05-21T21:31:00,2020-05-22T05:43:05,telegraaf,none,Spullen overleden Kobe Bryant voor 185.000 euro geveild
687,2020-03-09T22:28:07,2020-03-09T22:37:14,telegraaf,none,Italië heeft te weinig intensive care units
688,2020-06-05T21:07:16,2020-06-05T21:07:16,telegraaf,none,Djokovic heeft grote bedenkingen bij regels voor US Open
689,2020-11-22T21:55:01,2020-11-22T21:55:01,telegraaf,none,Zlatan leidt AC Milan met twee doelpunten langs Napoli
690,2020-02-23T20:46:36,2020-02-23T21:55:18,telegraaf,none,Geschiedenis enige houvast voor Ajax
691,2020-01-25T22:31:00,2020-01-25T23:22:34,telegraaf,none,Zevenklapper Atalanta uit bij Torino
692,2020-04-26T21:27:11,2020-04-26T21:32:53,telegraaf,none,CDA’ers keren zich tegen Brabantse Forum-samenwerking
693,2020-11-18T22:37:32,2020-11-18T22:45:59,telegraaf,none,Analyse: Flaterfestival na vertrek Ronald Koeman
694,2020-01-26T23:55:00,2020-01-27T09:52:23,telegraaf,none,Omar L. was bijna buiten
695,2020-02-18T23:01:00,2020-02-19T06:49:12,telegraaf,none,’Snel extra weilanden aanwijzen voor bouw’
696,2020-09-08T22:00:00,2020-09-08T22:00:00,telegraaf,none,Daghoroscoop 9 september
697,2020-12-13T23:00:00,2020-12-13T23:00:00,telegraaf,none,Daghoroscoop 14 december
698,2020-11-23T22:27:00,2020-11-23T22:39:20,telegraaf,none,’Buiten de stad moet carbidschieten toch gewoon kunnen’
699,2020-02-14T23:03:23,2020-02-14T23:03:23,telegraaf,none,Catherine spreekt over moederschap en onderzoek in podcast
700,2020-10-16T21:01:45,2020-10-16T21:02:37,telegraaf,none,Macron: moord leraar was islamistische terreuraanslag
701,2020-10-17T22:30:00,2020-10-18T08:05:49,telegraaf,none,Drukte in pretparken: ’Enige legale terras van Nederland’
702,2020-07-06T21:39:44,2020-07-06T21:39:44,telegraaf,none,’Geen besmetting in buitenlucht’
703,2020-08-14T22:00:00,2020-08-14T22:00:00,telegraaf,none,Daghoroscoop 15 augustus
704,2020-11-05T23:02:43,2020-11-05T23:02:43,telegraaf,none,Advocaat krijgt lachers op zijn hand: ’Ik betaal meer dan jij’
705,2020-03-04T22:58:58,2020-03-04T23:26:46,telegraaf,none,Krul troeft Vorm af en is weer de held in strafschoppenserie
706,2020-05-22T21:37:53,2020-05-22T21:55:49,telegraaf,none,Connie eert overleden kunstenaar door te zwijgen
707,2020-06-20T22:10:00,2020-06-20T22:11:16,telegraaf,none,"La Liga: Getafe laat dure punten liggen, Atletico profiteert"
708,2020-04-03T21:31:24,2020-04-03T21:31:24,telegraaf,none,Taylor Swift geeft fan 3000 dollar na baanverlies
709,2020-01-01T23:23:27,2020-01-02T09:25:17,telegraaf,none,"Slachtoffer mishandeling Raymi Sambo: ’Ik zei alleen, laten we 2020 leuk beginnen’"
710,2020-05-10T21:16:07,2020-05-10T21:49:01,telegraaf,none,Weening naar Trek-Segafredo?
711,2020-04-26T21:28:49,2020-04-26T21:29:30,telegraaf,none,Plannen festiviteiten bij geboorte prins of prinsesje Luxemburg geschrapt
712,2020-04-09T21:33:57,2020-04-09T22:00:47,telegraaf,none,The Passion valt in de smaak bij kijkers
713,2020-04-03T21:37:00,2020-04-03T21:37:00,telegraaf,none,Koen Kardashian rent naakt door de straat
714,2020-07-19T22:00:00,2020-07-19T22:00:00,telegraaf,none,Daghoroscoop 20 juli
715,2020-10-27T23:09:45,2020-10-27T23:09:45,telegraaf,none,Selena Gomez stemde tot dit jaar nooit tijdens verkiezingen
716,2020-05-01T21:52:36,2020-05-01T22:07:05,telegraaf,none,Brand in zendmast Maasbree
717,2020-05-18T21:23:00,2020-05-18T21:23:00,telegraaf,none,’Geleen krijgt toch nog Pinkpop-monument’
718,2020-11-11T23:38:37,2020-11-11T23:45:26,telegraaf,none,Stemmen de doden? Trump gelooft stembaas niet
719,2020-05-27T22:18:40,2020-05-27T22:18:54,telegraaf,none,Dit is de meest voorkomende vleermuis in Nederland
720,2020-11-02T23:50:00,2020-11-02T23:51:38,telegraaf,none,Kankerspecialisten slaan alarm: ’Zorgmijden funest’
721,2020-02-23T23:14:00,2020-02-23T23:21:41,telegraaf,none,Coronavrees: Italiaanse treinen mogen toch weg vervolgen bij Brennerpas
722,2020-01-11T23:38:59,2020-01-11T23:43:04,telegraaf,none,Familie zoekt horloge omgekomen quadrijder en doet emotionele oproep
723,2020-01-05T23:03:33,2020-01-05T23:04:18,telegraaf,none,Gewonde bij steekpartij in woning Voorburg
724,2020-07-27T22:25:55,2020-07-27T22:25:55,telegraaf,none,Honduras en Colombia nemen 900 kilo coke in beslag
725,2020-05-02T21:49:01,2020-05-02T21:55:08,telegraaf,none,"Jonge Egyptische filmmaker (24) die president bespotte, sterft in cel"
726,2020-08-07T22:50:00,2020-08-07T23:53:18,telegraaf,none,’Hoe breek je het moreel van je personeel?’
727,2020-03-27T22:20:00,2020-03-27T22:20:29,telegraaf,none,Sport Kort: NBA-spelers Rudy Gobert en Donovan Mitchell genezen van corona
728,2020-08-04T21:51:38,2020-08-04T22:17:33,telegraaf,none,Revolutie in de voetballerij?
729,2020-10-06T21:21:00,2020-10-06T21:21:17,telegraaf,none,SC Cambuur royaal langs Helmond Sport
730,2020-10-21T21:16:00,2020-10-21T21:16:00,telegraaf,none,Netflix wil dat Chadwick Boseman postuum een Oscar wint
731,2020-08-25T22:25:29,2020-08-25T22:32:08,telegraaf,none,Frisse neus tussen beelden
732,2020-07-10T21:27:00,2020-07-10T21:28:13,telegraaf,none,Union Berlin heeft dé oplossing om toch in vol stadion te spelen
733,2020-10-05T21:23:00,2020-10-05T21:46:04,telegraaf,none,Ierland neemt extra coronamaatregelen
734,2020-11-24T22:45:00,2020-11-25T07:24:53,telegraaf,none,Ronald Koeman trots op Barça: ’Zo wil ik het zien’
735,2020-09-25T21:36:14,2020-09-25T21:36:32,telegraaf,none,’OM wil betalen om uitzending documentaire tegen te houden’
736,2020-09-20T21:14:00,2020-09-20T21:16:29,telegraaf,none,Protest Wit-Rusland: ’Lafaards slaan vrouwen in elkaar’
737,2020-07-20T22:23:00,2020-07-20T22:23:58,telegraaf,none,Drama voor Deportivo: degradatie na afgelaste wedstrijd
738,2020-06-04T21:45:26,2020-06-04T21:46:15,telegraaf,none,Beelden van Leopold II beklad in België
739,2020-06-25T22:14:04,2020-06-25T22:16:31,telegraaf,none,Mannen vast om schieten na verkeersruzie
740,2020-01-09T23:57:00,2020-01-10T06:37:26,telegraaf,none,Iran nodigt VS uit deel te nemen aan onderzoek vliegtuigcrash
741,2020-10-25T21:57:04,2020-10-25T22:01:05,telegraaf,none,Grillige Michael van Gerwen verliest finale in Duitsland
742,2020-03-04T22:42:15,2020-03-04T22:42:15,telegraaf,none,Supergirl-echtpaar verwacht eerste kindje
743,2020-05-06T16:46:24,2020-05-06T17:53:08,nu.nl,none,Openbaar Ministerie eist tot drie jaar cel tegen verdachten van gijzeling 
744,2020-05-06T17:23:36,2020-05-06T18:33:01,nu.nl,none,Britten vragen zich af waar het misliep in de coronacrisis 
745,2020-05-06T17:35:29,2020-05-06T17:35:30,nu.nl,none,Grote afname vliegverkeer door coronavirus drijft kerosineverbruik omlaag 
746,2020-05-06T17:38:28,2020-05-06T21:21:21,nu.nl,none,Nikkie de Jager (26) krijgt eigen televisieprogramma 
747,2020-05-06T17:40:02,2020-05-07T05:31:28,nu.nl,none,Medeoprichter Kraftwerk Florian Schneider (73) overleden 
748,2020-05-06T19:46:24,2020-05-07T07:32:45,nu.nl,none,Stel hier je vragen over de versoepelde coronamaatregelen 
749,2020-05-06T18:55:22,2020-05-06T18:57:02,nu.nl,none,Vrouw gewond na val met motor op Rijnzichtbrug in Leiden 
750,2020-05-06T18:51:43,2020-05-06T18:51:44,nu.nl,none,Openingswedstrijd Koreaanse competitie vrijdag wereldwijd gratis te zien 
751,2020-05-06T21:08:18,2020-05-07T06:59:18,nu.nl,none,Kappers zijn blij met versoepeling maar kleine horeca komt in de knel 
752,2020-05-06T18:13:42,2020-05-06T18:13:43,nu.nl,none,Nederlandse luchthavens verwerken in maart 56 procent minder passagiers 
753,2020-05-06T18:16:20,2020-05-06T18:18:45,nu.nl,none,Zeven aanhoudingen na beroven dertienjarige jongen op straat 
754,2020-05-06T18:17:03,2020-05-06T18:17:04,nu.nl,none,Coen Swijnenberg keert volgende week terug in Coen en Sander Show 
755,2020-05-06T18:46:56,2020-05-06T18:48:41,nu.nl,none,Verdachte van bedreiging met wapen in Leiderdorp vrijgelaten 
756,2020-05-06T18:56:25,2020-05-06T18:56:26,nu.nl,none,Door coronavirus uitgesteld nieuw album Lady Gaga komt uit op 29 mei 
757,2020-05-06T19:24:07,2020-05-06T20:56:05,nu.nl,none,Per 1 juni maximaal 40 procent bezetting in ov mondkapje verplicht 
758,2020-05-06T19:09:43,2020-05-06T19:12:53,nu.nl,none,Esserstraat in Breda tijdelijk afgesloten vanwege brand in een tuin 
759,2020-05-06T19:46:20,2020-05-07T06:36:26,nu.nl,none,Kabinet wil voetbalseizoen vanaf 1 september starten tennis en golf per 11 mei 
760,2020-05-06T20:10:35,2020-05-06T20:36:40,nu.nl,none,Overzicht: de versoepelde coronamaatregelen voor de cultuursector 
761,2020-05-06T20:09:54,2020-05-06T20:23:34,nu.nl,none,Eindhovenaar elf dagen de cel in voor mishandeling van agent 
762,2020-05-06T21:07:06,2020-05-06T21:25:47,nu.nl,none,Nieuw seizoen serie After Life en voor Ricky Gervais 
763,2020-05-06T21:32:58,2020-05-07T21:40:33,nu.nl,none,Het belangrijkste coronanieuws van vandaag 
764,2020-05-07T09:32:37,2020-05-08T13:04:08,nu.nl,none,Antwoord op jullie vragen over de versoepeling van de coronamaatregelen 
765,2020-05-06T22:03:12,2020-05-06T22:27:56,nu.nl,none,Van der Poel over mislopen deelname aan Tour de France 
766,2020-05-06T22:28:46,2020-05-06T22:40:18,nu.nl,none,Interpol: Ruim honderd arrestaties bij wereldwijd onderzoek naar kunstroof 
767,2020-05-06T22:51:55,2020-05-07T09:27:41,nu.nl,none,Volleybalster Slöetjes mist plezier en stopt voorlopig bij club en Oranje 
768,2020-05-06T23:14:09,2020-05-07T09:31:24,nu.nl,none,Wattimena grijpt naast groepswinst op PDC Home Tour 
769,2020-05-06T23:43:54,2020-05-07T10:43:26,nu.nl,none,Toptalent Evenepoel kiest alsnog voor Giro als eerste grote ronde in carrière 
770,2020-05-07T00:18:25,2020-05-07T06:40:15,nu.nl,none,Israëlische premier Netanyahu mag ondanks corruptiezaak regering vormen 
771,2020-05-07T01:14:09,2020-05-07T07:38:29,nu.nl,none,Gewonde na schietincident in Hendrik Zwaardecroonstraat 
772,2020-05-07T05:30:23,2020-05-07T06:34:40,nu.nl,none,Weerbericht: Zonnige ochtend maar later steeds meer bewolking 
773,2020-05-07T05:21:23,2020-05-07T11:25:20,nu.nl,none,Woning beschoten in Potgieterstraat in West geen gewonden 
774,2020-05-07T05:32:19,2020-05-07T07:05:51,nu.nl,none,Dwayne Johnson en Emily Blunt spelen echtpaar in superheldenfilm 
775,2020-05-07T06:01:23,2020-05-07T07:28:47,nu.nl,none,Zo gaat Nederland stap voor stap van het slot af 
776,2020-05-07T07:04:03,2020-05-07T10:57:54,nu.nl,none,Banksy doneert schilderij aan veiling ten bate van Britse zorg 
777,2020-05-07T07:37:35,2020-05-07T11:03:21,nu.nl,none,Trump noemt pandemie erger dan Pearl Harbor en aanslagen op 11 september 
778,2020-05-07T07:39:17,2020-05-07T13:16:27,nu.nl,none,Slechtste kwartaal ooit voor Air recordverlies van 18 miljard 
779,2020-05-07T07:55:31,2020-05-07T10:58:33,nu.nl,none,Tot nu toe 77 zendmasten in Verenigd Koninkrijk in brand gezet 
780,2020-05-07T08:38:52,2020-05-07T13:00:43,nu.nl,none,Uitzending over versoepeling coronamaatregelen trekt zeven miljoen kijkers 
781,2020-05-07T08:28:46,2020-05-07T08:28:47,nu.nl,none,Spotify test podcasts met beeld 
782,2020-05-07T08:42:34,2020-05-07T11:40:57,nu.nl,none,Verkopen bol.com door het dak in eerste kwartaal: groei van 40 procent 
783,2020-05-07T09:08:37,2020-05-07T09:51:50,nu.nl,none,Onderzoek RIVM: 15 meter afstand houden blijkt in praktijk lastig 
784,2020-05-07T11:22:17,2020-05-07T16:46:08,nu.nl,none,Ziggo Dome wil concerten tot 2.500 personen tijdens coronacrisis 
785,2020-05-07T09:40:01,2020-05-07T09:44:07,nu.nl,none,Limburgs bedrijf DSM maakt miljoenen teststaafjes voor coronatestkits 
786,2020-05-07T12:55:24,2020-05-07T16:22:26,nu.nl,none,RIVM waarschuwt: opening horeca wacht nog op onderbouwing wetenschap 
787,2020-05-07T14:01:16,2020-05-07T20:45:19,nu.nl,none,Providers spreken minister tegen: Niet gevraagd om telecomdata 
788,2020-05-07T10:15:40,2020-05-07T10:50:22,nu.nl,none,OVV gaat onderzoek doen naar Nederlandse aanpak coronacrisis 
789,2020-05-07T11:08:24,2020-05-07T11:12:00,nu.nl,none,Belastingsamenwerking waarschuwt klanten voor nepmails 
790,2020-05-07T10:01:26,2020-05-07T10:01:27,nu.nl,none,FIFA onderzoekt megatransfer Fernandes naar United na klacht Sampdoria 
791,2020-05-07T10:47:59,2020-05-07T11:20:16,nu.nl,none,Longfonds komt met platform voor onderzoek langetermijngevolgen corona 
792,2020-05-08T17:07:53,2020-05-10T09:29:57,nu.nl,none,Eigenwijze vechtsportbond UFC laat zich ook in coronatijd niet stoppen 
793,2020-05-07T10:40:43,2020-05-07T11:07:40,nu.nl,none,Bertens wacht door strenge regels nog even met terugkeer op tennisbaan 
794,2020-05-07T10:36:54,2020-05-07T10:59:48,nu.nl,none,Ook reizigers op Amsterdamse veerponten moeten mondkapje dragen 
795,2020-05-07T10:51:00,2020-05-08T13:56:11,nu.nl,none,Groei aantal vrouwelijke wetenschappers bij TU/e binnen een jaar verdubbeld 
796,2020-05-07T11:04:18,2020-05-07T15:09:00,nu.nl,none,Monica Geuze hield geen positief gevoel over aan realitysoap 
797,2020-05-07T10:44:44,2020-05-07T10:54:49,nu.nl,none,Vakantiegeld valt dit jaar voor de meeste mensen hoger uit 
798,2020-05-07T11:12:26,2020-05-07T11:15:59,nu.nl,none,Tunnel onder Anthony Fokkerweg wordt voorzien van graffitikunstwerk 
799,2020-05-07T10:57:59,2020-05-07T12:54:25,nu.nl,none,NCTV: Aanslag in Nederland minder waarschijnlijk door coronacrisis 
800,2020-05-07T11:21:22,2020-05-07T11:25:40,nu.nl,none,N11 tussen Leiden en Alphen aan den Rijn komende weekenden afgesloten 
801,2020-05-07T13:14:50,2020-05-08T13:20:30,nu.nl,none,Nederlandse dierentuinen en dagattracties gaan deuren weer openen 
802,2020-05-07T11:24:28,2020-05-07T12:33:38,nu.nl,none,Presentatrice Tess Milne bevallen van zoontje 
803,2020-05-07T11:23:47,2020-05-07T11:23:49,nu.nl,none,Tweede repatriëringsvlucht vanuit Marokko geland op Schiphol 
804,2020-05-07T13:40:51,2020-05-07T15:03:16,nu.nl,none,Bundesliga wordt hervat op 16 mei een van eerste duels 
805,2020-05-07T11:45:46,2020-05-07T11:50:30,nu.nl,none,Forum heropent langzaam maar zeker deuren voor publiek 
806,2020-05-07T12:29:39,2020-05-07T13:37:15,nu.nl,none,Leids Mediafonds steunt vier journalistieke projecten met 50.000 euro 
807,2020-05-07T12:31:46,2020-05-07T12:31:47,nu.nl,none,Tweede seizoen satirische talkshow Promenade vanaf augustus op tv 
808,2020-05-07T12:12:50,2020-05-07T12:58:54,nu.nl,none,Havenbedrijf Rotterdam wil pijpleiding voor waterstoftransport aanleggen 
809,2020-05-07T12:34:05,2020-05-07T15:12:18,nu.nl,none,Zeker 9 doden en ruim 300 gewonden na gaslek bij chemiebedrijf in India 
810,2020-05-07T12:20:24,2020-05-08T11:18:12,nu.nl,none,Bol.com grote drogisterijen en HEMA gaan mondkapjes verkopen 
811,2020-05-07T12:23:09,2020-05-07T12:23:10,nu.nl,none,Toptalent Pogacar verlengt contract bij UAE Team Emirates tot en met 2024 
812,2020-05-07T12:34:20,2020-05-07T12:44:16,nu.nl,none,Auto raakt op de kop in bij Middelburg 
813,2020-05-07T12:30:28,2020-05-07T13:53:33,nu.nl,none,Shorttrackkampioen Lim krijgt boete voor omlaagtrekken broek teamgenoot 
814,2020-05-07T12:39:50,2020-05-07T13:28:23,nu.nl,none,Bredanaars kunnen nummer appen voor info over actuele drukte in centrum 
815,2020-05-07T16:19:40,2020-05-07T17:31:54,nu.nl,none,Nederlander verdacht van misbruik zeker zestien kinderen op Filipijnen 
816,2020-05-07T13:07:32,2020-05-07T16:13:14,nu.nl,none,KNVB is verrast door brief kabinet en vreest zware financiële klap 
817,2020-05-07T14:51:12,2020-05-07T15:15:15,nu.nl,none,Fietser aangereden door auto bij winkelcentrum in Woensel 
818,2020-05-07T14:44:18,2020-05-07T15:17:29,nu.nl,none,Advocaat: Vraag of terminale verdachte kindermisbruik Rotterdam zaak haalt 
819,2020-05-07T14:02:54,2020-05-07T17:19:12,nu.nl,none,RIVM meldt evenveel doden als week eerder (84) opnames gehalveerd 
820,2020-05-08T18:15:05,2020-05-11T09:08:16,nu.nl,none,Dit kun je door de versoepeling wél doen met familie vrienden en vrije tijd 
821,2020-05-07T13:40:24,2020-05-07T14:54:42,nu.nl,none,MotoGP wil uitgesteld seizoen in juli starten met twee races in Spanje 
822,2020-05-07T13:47:44,2020-05-07T13:55:57,nu.nl,none,Drugspand aan de Tongelresestraat in Eindhoven ontruimd 
823,2020-05-07T13:51:06,2020-05-07T14:23:36,nu.nl,none,Politie doet onderzoek na schietincident op Struyckenlaan in Kanaleneiland 
824,2020-05-07T14:27:40,2020-05-07T14:47:18,nu.nl,none,Speeltuin Linnaeushof hoopt over twee of drie weken open te kunnen gaan 
825,2020-05-07T13:48:46,2020-05-07T18:01:54,nu.nl,none,Frans van der Avert nieuwe voorzitter van Amsterdam Gay Pride 
826,2020-05-07T15:40:36,2020-05-07T15:40:37,nu.nl,none,Goed nieuws: Dagattracties en dierentuinen open | Meer vakantiegeld 
827,2020-05-07T14:08:30,2020-05-07T14:27:57,nu.nl,none,Postbrug over Kanaal door afgesloten wegens renovatie 
828,2020-05-07T15:42:30,2020-06-14T16:54:48,nu.nl,none,Mag een sjaal ook? En meer vragen over het nieuwe mondkapjesbeleid 
829,2020-05-07T15:16:36,2020-05-07T15:26:53,nu.nl,none,Provincie wil meewerken aan verbetering bereikbaarheid Brainportregio 
830,2020-05-09T08:05:34,2020-05-09T08:05:34,nu.nl,none,Maak je balkon of terras zomerklaar 
831,2020-05-07T14:04:39,2020-05-07T14:50:20,nu.nl,none,Clubs en voetballers akkoord over centrale regeling voor inleveren salaris 
832,2020-05-07T14:52:07,2020-05-07T15:31:27,nu.nl,none,Bonden van binnensporten zwaar teleurgesteld door beleid kabinet 
833,2020-05-12T05:03:38,2020-11-12T18:03:46,nu.nl,none,Thuiswerkontbijt: Smoothie met banaan koffie en havermout 
834,2020-05-07T15:30:33,2020-05-07T15:51:16,nu.nl,none,Vernieuwde markt in Zevenbergen deels ontruimd na grote toestroom 
835,2020-05-07T17:34:03,2020-05-07T17:34:03,nu.nl,none,Recept: Salade met asperges en pesto met maar vijf ingrediënten 
836,2020-05-07T15:12:00,2020-05-07T15:23:08,nu.nl,none,De drie leukste thuisblijftips 
837,2020-05-07T15:13:15,2020-05-07T15:20:28,nu.nl,none,Juda (10) kan voor het eerst van zijn leven gamen 
838,2020-05-07T15:16:20,2020-05-07T15:39:16,nu.nl,none,Stuur jouw eigen nieuws in en win! 
839,2020-05-07T15:17:37,2020-05-07T15:38:48,nu.nl,none,Doe mee aan de van NUjunior en WWF 
840,2020-05-07T15:36:39,2020-05-07T15:36:40,nu.nl,none,Sony introduceert nieuwe draadloze sportoordoppen met ruisonderdrukking 
841,2020-05-07T16:39:47,2020-05-07T16:39:48,nu.nl,none,Bekijk de coronacijfers van 7 mei in vijf grafieken 
842,2020-05-07T15:47:09,2020-05-07T15:48:41,nu.nl,none,Veel rookontwikkeling in Haagse parkeergarage na brand in oldtimer 
843,2020-05-07T16:15:50,2020-05-07T16:34:06,nu.nl,none,Amsterdam Dance Event houdt vooralsnog rekening met editie in 2020 
844,2020-05-07T16:28:15,2020-05-07T16:32:28,nu.nl,none,Café De Gouwe en Eventmaat willen in Oegstgeest 
845,2020-05-07T17:16:49,2020-05-07T17:20:27,nu.nl,none,Versoepelde maatregelen zorgen voor meer boekingen bij vakantieparken 
846,2020-05-07T16:21:54,2020-05-07T16:43:52,nu.nl,none,Derde zoon van Meek Mill geboren op verjaardag van de rapper 
847,2020-05-07T16:39:36,2020-05-07T16:39:37,nu.nl,none,Formule 1 verliest bijna 200 miljoen euro aan inkomsten in eerste kwartaal 
848,2020-05-07T17:14:40,2020-05-08T08:51:15,nu.nl,none,Wat we weten over het openbaar vervoer na 1 juni 
849,2020-05-07T16:50:46,2020-05-07T17:40:31,nu.nl,none,Nieuwe asfaltlaag voor Oude Rhijnhofweg en Willem Einthovenstraat 
850,2020-05-07T16:43:27,2020-05-07T17:57:53,nu.nl,none,FC Twente neemt na één seizoen al afscheid van trainer García 
851,2020-05-07T16:44:29,2020-05-07T17:32:21,nu.nl,none,Mogelijk gerichte actie op bewoner Hendrik Zwaardecroonstraat 
852,2020-05-07T17:24:34,2020-05-08T08:21:45,nu.nl,none,Advies onderwijsorganisaties: Middelbare scholieren gespreid naar school 
853,2020-05-07T17:23:53,2020-05-07T18:01:22,nu.nl,none,De Graafschap merkt bij afdwingen promotie 
854,2020-05-07T17:34:13,2020-05-07T17:57:00,nu.nl,none,Gemeente investeert 68 miljoen euro om Breda door coronacrisis te helpen 
855,2020-05-07T17:20:49,2020-05-07T17:59:10,nu.nl,none,Halsema meldt stijging van aantal uitgeschreven boetes in de stad 
856,2020-05-08T19:14:50,2020-05-08T19:50:33,nu.nl,none,Verkiezingsupdate: Trump zet centen op heropening van de economie 
857,2020-05-07T17:46:38,2020-05-07T18:01:14,nu.nl,none,Helling van de Utrechtse Catharijnesingel kleurt gifgroen 
858,2020-05-07T17:38:04,2020-05-07T17:38:05,nu.nl,none,Britt Dekker presenteert voor Zapp nieuwe familiekennisquiz 
859,2020-05-07T17:50:38,2020-05-07T18:05:26,nu.nl,none,Soundgarden klaagt nu weduwe Chris Cornell aan vanwege fraude 
860,2020-05-08T06:01:41,2020-05-08T06:01:42,nu.nl,none,Waar is toch die waar het steeds zo over ging? 
861,2020-05-09T20:22:31,2020-05-09T20:22:32,nu.nl,none,Zeehond moet kiezen: honger lijden of happen in stekels? 
862,2020-05-08T06:30:21,2020-05-08T08:23:29,nu.nl,none,Bierdouche Van Gaal drama in Johan Cruijff ArenA 
863,2020-05-09T20:21:48,2020-05-09T20:21:49,nu.nl,none,Otters in dierentuinen met stenen wanneer ze eten willen 
864,2020-05-07T19:30:35,2020-05-07T21:14:33,nu.nl,none,Leiden benoemd tot één van de tien BiodiverCities in Europa 
865,2020-05-07T18:20:28,2020-05-07T18:30:18,nu.nl,none,Lage grondwaterstand in en door uitblijven neerslag 
866,2020-05-07T19:10:55,2020-05-07T20:33:38,nu.nl,none,Politie ontmantelt hennepkwekerijen in Breda en Roosendaal 
867,2020-05-07T19:43:50,2020-05-07T20:06:09,nu.nl,none,Zoom koopt encryptiebedrijf Keybase om videogesprekken beter te beveiligen 
868,2020-05-07T19:06:20,2020-05-07T19:19:01,nu.nl,none,Lufthansa onderhandelt met Duitse regering over steunpakket van 9 miljard 
869,2020-05-07T19:11:57,2020-05-08T07:57:03,nu.nl,none,Bill Clinton werkt mee aan documentaire over Amerikaans presidentschap 
870,2020-05-07T19:18:16,2020-05-07T23:19:48,nu.nl,none,Fiorentina en Sampdoria opnieuw hard getroffen door coronavirus 
871,2020-05-07T19:59:22,2020-05-07T22:35:24,nu.nl,none,Woningbrand in stadsdeel Strijp geen gewonden 
872,2020-05-07T20:09:05,2020-05-07T20:44:51,nu.nl,none,Bestuurder gestolen auto vlucht met 200 kilometer per uur in Amsterdam 
